Name,Price,Discount,Original_price,Description,Product_left
Acer Predator Helios Neo 16S AI Intel Core Ultra 9 - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,209990,7% off,227999,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty,Only few left
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Wi...,209990,23% off,275990,"Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty",Top Discount of the Sale
MSI Crosshair 17 HX AI Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,209990,10% off,234990,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 43.18 cm (17 inch) Display; 2 Year On-Site Warranty,Only few left
Apple MacBook Pro Apple M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRW43HN/A,209990,15% off,249900,"Apple M3 Pro Processor; 18 GB Unified Memory RAM; Mac OS Operating System; 512 GB SSD; 40.64 cm (16 Inch) Display; Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos; 1 Year Limited Warranty",Only 1 left
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Wi...,209990,23% off,275990,"Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty",Top Discount of the Sale
Acer Predator Helios Neo 16S AI Intel Core Ultra 9 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,204990,5% off,217999,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty,Only few left
MSI Crosshair 16 HX AI Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,203990,8% off,223990,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year On-Site Warranty,Only 1 left
MICROSOFT Surface Laptop (7th Edition) AI PC Snapdragon X Elite - (32 GB/1 TB SSD/Windows 11 Home) ZGQ...,202990,2% off,207999,Snapdragon X Elite Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.05 cm (13.8 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only 4 left
MSI GP76 Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,201990,,,"Pre-installed Genuine Windows 10 Home OS; Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 43.94 cm (17.3 inch) Display; Steel Series Engine 3, Matrix Display (Extend), VR Ready, Cooler Boost 5, Per-Key RGB gaming keyboard by Steelseries, Hi-Res Audio, Nahimic 3, Thin Bezel, 240Hz Panel, WiFi 6E, Discrete Graphics Mode, Speaker Tuning Engine, 2.5Gb; 2 Year Warranty Term",Only 1 left
Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 7945HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,201190,28% off,279890,AMD Ryzen 9 16 Core Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty,Only 1 left
DELL XPS Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 Home/Intel Integrated Arc) 9350 Creator ...,199990,19% off,249111,"Intel Core Ultra 7 Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 34.04 cm (13.4 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service",Only 2 left
MSI Stealth 14 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,199990,22% off,257990,Intel Core Ultra 7 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 Inch) Display; 2 Year Onsite Warranty,Only few left
ASUS ROG Strix G16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVID...,199990,16% off,239990,Intel Core i9 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite warranty,Only 4 left
DELL XPS Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/Intel Integrated Arc) 9440 Creator ...,199990,19% off,248918,"Intel Core Ultra 7 Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 36.83 cm (14.5 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service",Only 4 left
ASUS ROG Flow Z13 (2025) with Office 2024 + M365 Basic* AMD Ryzen AI Max 390 - (32 GB/1 TB SSD/Windows...,199990,16% off,239990,"AMD Ryzen AI Max Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 34.04 cm (13.4 inch) Touchscreen Display; Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year; 1 Year Onsite Warranty",Only few left
Samsung Galaxy Book3 Pro 360 EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home...,198710,,,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty,Bank Offer
Lenovo Yoga 9 2-in-1 Aura Edition 4K WQUXGA OLED Copilot+PC Intel Core Ultra 7 258V - (32 GB/1 TB SSD/...,198190,29% off,279890,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 Inch) Touchscreen Display; Office Home 2024 + Lenovo AI Now; 1 Year Onsite Warranty,Only 1 left
HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,195210,,,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2019; 1 Year Onsite Warranty,Only 2 left
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,192972,16% off,232314,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 1 Year Onsite Warranty,Lowest price in the year
HP Spectre x360 AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664T...,190999,15% off,224823,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Touchscreen Display; 1 Year Onsite Warranty,Only few left
Samsung Galaxy Book5 Pro 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows...,190990,18% off,235190,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
Acer Predator Helios Neo 16S AI Intel Core Ultra 7 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI...,189999,11% off,213999,Intel Core Ultra 7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Warranty,"Upto ₹25,000 Off on Exchange"
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Wi...,189990,16% off,227990,"Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty",Only few left
MSI Crosshair 16 HX AI Intel Core Ultra 7 255HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,189990,10% off,212990,Intel Core Ultra 7 Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; 2 Year On-Site Warranty,Only few left
MSI Stealth Intel Core i7 8th Gen 8750H - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,189990,,,"NVIDIA GeForce RTX 2060; Intel Core i7 Processor (8th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 512 GB SSD; 39.62 cm (15.6 inch) Display; SteelSeries Engine 3, Cooler Boost Trinity, Dragon Center 2.0, Nahimic 3, True Color 2.0; 2 Years Carry In Warranty",Only 2 left
HP OMEN Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,189599,4% off,197507,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty,Only 1 left
MSI Vector 16 HX Intel Core i7 14th Gen 14700HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,187990,18% off,229990,Intel Core i7 Processor (14th Gen); 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty,Top Discount of the Sale
MSI Stealth 16 Studio Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,187939,44% off,335990,Intel Core i7 Processor (13th Gen); 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty,Only 3 left
HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,186047,,,Intel Core i9 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; 1 Year Onsite Warranty,Only 1 left
ASUS ROG Zephyrus G14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 Octa Core 270 - (16 GB/1 TB SS...,184990,16% off,221990,"AMD Ryzen 9 Octa Core Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 35.56 cm (14 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty","Upto ₹22,000 Off on Exchange"
Acer Predator Helios 16 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...,183358,8% off,199990,Intel Core i9 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year International Travelers Warranty (ITW),Lowest price since launch
Samsung Galaxy Book3 Pro EVO AMOLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) NP...,183254,,,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite Warranty,Bank Offer
MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) QIX-00031 Th...,182990,8% off,198999,Intel Core i7 Processor (12th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 inch) Touchscreen Display; 1 Year Carry-in Warranty,Only 3 left
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/...,181990,24% off,239990,"AMD Ryzen 9 16 Core Processor; 16 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity) + Microsoft 365 Basic*(1 Year Validity), McAfee 1 Year; 1 Year Onsite Warranty",Top Discount of the Sale
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,181990,,,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 1 Year Onsite Warranty,Only 1 left
Lenovo Yoga Pro 9 3.2K IPS AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphi...,180190,28% off,251890,Intel Core Ultra 9 Processor; 32 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty,Only 3 left
Lenovo Yoga AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 2 in 1 Laptop,180190,26% off,244890,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.56 cm (14 inch) Touchscreen Display; Office Home & Student 2021; 1 Year Carry-in Warranty,Only 3 left
ASUS ROG Zephyrus G15 (2021) AMD Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graph...,179990,,,AMD Ryzen 7 Octa Core Processor; 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Office Home and Student 2019; 1 Year Onsite Warranty,Only 1 left
ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i7 14th Gen 14650HX - (32 GB/1 TB...,179990,16% off,215990,"Intel Core i7 Processor (14th Gen); 32 GB DDR5 RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), , McAfee 1 year, Xbox Game Pass for 3 months; 1 Year Onsite Warranty","Upto ₹29,000 Off on Exchange"
MSI Crosshair A17 HX D8W AMD Ryzen 9 16 Core 8940HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,179990,10% off,201990,AMD Ryzen 9 16 Core Processor; 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 43.18 cm (17 Inch) Display; 2 Year On-Site Warranty,Only few left
DELL XPS Intel Core Ultra 7 256V - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Arc/120 Hz) 9350...,179990,15% off,211772,"Intel Core Ultra 7 Processor; 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 33.02 cm (13 Inch) Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Hardware Service",Only 5 left
MSI Pulse 17 AI Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,179990,18% off,219990,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 43.18 cm (17 Inch) Display; 2 Year Onsite Warranty,Top Discount of the Sale
DELL XPS Qualcomm Snapdragon X Elite - (32 GB/1 TB SSD/Windows 11 Home) 9345 Thin and Light Laptop,179490,21% off,227418,"Qualcomm Snapdragon X Elite Processor; 32 GB LPDDR5 RAM; Windows 11 Operating System; 1 TB SSD; 33.02 cm (13 Inch) Touchscreen Display; My Dell (Dell Power Manager,Dell Support Assist); 1 Year Onsite Warranty",Only few left
MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) RBG-00048...,178999,,,Intel Core i7 Processor (12th Gen); 16 GB LPDDR5 RAM; Windows 11 Operating System; 512 GB SSD; 34.29 cm (13.5 Inch) Touchscreen Display; 1 Year Carry-in Warranty,Only 2 left
MICROSOFT Surface Laptop (7th Edition) AI PC Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) ZYT...,178990,2% off,183999,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 38.1 cm (15 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only 5 left
Lenovo Legion 7i Intel Core i7 10th Gen 10875H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,178885,36% off,279890,Intel Core i7 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 3 Years Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,Only few left
MICROSOFT Surface Pro (11th Edition) AI PC Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) ZIB-0...,176990,4% off,185999,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 33.02 cm (13 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only few left
Samsung Galaxy Book5 Pro AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,176990,18% off,218390,Intel Core Ultra 7 Processor; 32 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only 1 left
MSI Stealth 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,176990,15% off,209990,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Onsite Warranty,Only few left
HP AMD Ryzen 9 Octa Core 7940HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 407...,176731,5% off,186047,AMD Ryzen 9 Octa Core Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty,Only few left
HP OMEN Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,176108,,,Intel Core i7 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.89 cm (16.1 Inch) Display; 1 Year Onsite Warranty,Only 2 left
ASUS ROG Flow Z13 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/NA/120 Hz) GZ301ZA...,175599,2% off,179990,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 34.04 cm (13.4 inch) Touchscreen Display; Microsoft Office Home & Student; 1 Year Onsite Warranty,Only 1 left
HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,175000,7% off,189990,Intel Core i7 Processor (12th Gen); 16 GB DDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.89 cm (16.1 inch) Display; Microsoft Office Home & Student 2021; 1 Year Onsite Warranty,Only 2 left
HP Spectre x360 OLED Eyesafe Evo Intel Core i7 13th Gen 1360P - (32 GB/1 TB SSD/Windows 11 Home/4 GB G...,174990,18% off,213582,Intel Core i7 Processor (13th Gen); 32 GB DDR4 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only few left
MSI SummitPro 16 AI Intel Core Ultra 9 285H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) SummitPro...,174990,13% off,201990,Intel Core Ultra 9 Processor; 32 GB LPDDR5 RAM; 64 bit Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Touchscreen Display; Microsoft Office Home & Student 2021; 2 Year On-Site Warranty,Only 2 left
"ASUS ROG Zephyrus G16 OLED Powered, Intel EVO H Series, 90WHrs Battery AI PC Intel Core Ultra 7 155H -...",174990,18% off,215990,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 1 Year Onsite warranty,Only 1 left
MSI Pulse 16 AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,174990,15% off,207990,Intel Core Ultra 9 Processor; 32 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; 2 Year Onsite Warranty,Only 5 left
ASUS ROG Zephyrus G16 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,174990,21% off,221990,Intel Core Ultra 7 Processor; 16 GB LPDDR5X RAM; Windows 11 Home Operating System; 1 TB SSD; 40.64 cm (16 inch) Display; Microsoft Office Home 2024 + Microsoft 365 Basic; 1 Year Onsite Warranty,"Upto ₹22,000 Off on Exchange"
GIGABYTE Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce...,174100,,,Intel Core i5 Processor (12th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 39.62 cm (15.6 Inch) Display; 2 Year Carry-in Warranty,Only 1 left
MSI GP66 Leopard Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA ...,173990,,,Intel Core i7 Processor (11th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; 2 Year Carry-In Warranty Term,Only 1 left
Samsung Galaxy Book3 Pro 360 EVO AMOLED Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Ho...,172214,,,Intel Core i5 Processor (13th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 512 GB SSD; 40.64 cm (16 Inch) Touchscreen Display; 1 Year Onsite Warranty,Bank Offer
MICROSOFT Surface Laptop (7th Edition) AI PC Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) ZXX...,170990,2% off,175999,Snapdragon X Elite Processor; 16 GB LPDDR5X RAM; Windows 11 Operating System; 1 TB SSD; 35.05 cm (13.8 Inch) Touchscreen Display; 1 Year Onsite Warranty,Only few left
DELL Alienware Intel Core Ultra 9 185H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,170490,20% off,214336,Intel Core Ultra 9 Processor; 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Alienware Command Centre 6.0; 1 Year Onsite Hardware Service,Only few left
Lenovo Legion 5 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,169999,12% off,195000,Intel Core i7 Processor (14th Gen); 16 GB DDR5 RAM; Windows 11 Operating System; 1 TB SSD; 40.64 cm (16 Inch) Display; Office Home & Student 2021; 1Yr Warranty + 1 Yr Legion Ultimate Support and 1 Yr Accidental Damage Protection,Only 5 left
DELL G7 Intel Core i7 10th Gen 10750H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce R...,169990,15% off,200000,Intel Core i7 Processor (10th Gen); 16 GB DDR4 RAM; 64 bit Windows 10 Operating System; 1 TB SSD; 39.62 cm (15.6 inch) Display; Microsoft Office Home and Student 2019; 1 Year Onsite Warranty,Only few left
